,기입날짜,별점,옵션,후기
14,22.10.15.,1,"수량: 100포
유통기한꽤 남았어요포장꼼꼼해요편리그냥그래요","재구매 의향은 없을 것 같아요.
제품은 괜찮으나 설명이나 응대가 상당히 부족한 것 같아 구매하고도 찝찝하네요.

1. *4+1 행사 -  먼저 옵션에 30,50,100개가 있길래 가격 비교해보니 100개가 조금 저렴해서 일부러 100개를 2개 주문했어요. 

저는 옵션에 50개가 있길래 아 묶어서 주문하면 조금더 저렴하구나 싶어서 100개를 했어요. (저 같이 생각하시는 분이 분명히 있으리라 생각해요) 저는 50*4 = 100*2 같다고 생각했어요. 그래서 당연히 4+1이 적용되는 줄 알았으나 아니었어요. 

무조건 30.50.100개를 각 4개를 주문해야 한다고 하더라구요. 상세페이지를 암만 봐도 제대로 된 상세 설명은 없었어요. 

2. 가격 - 50*4 (200개) = 105,240원 (4+1 해당됨)
100*2 (200개) = 100,500원 (4+1 해당X)

그럼 4700원 정도 차인데 50개를 더 받는거죠.
100개 2개 주문한 저는 정상 금액을 주고 조금 더 비싸게 구매를 한거에요.

3. 직원 응대 - 저는 제 입장에서 설명했어요. 그런데 상담 직원분 하시는 말씀이 저 처럼 이 행사에 대해 이해 못하는 사람은 잘 없다고 이런 질문을 하는 사람도 잘 없다고 하더라구요. 
조금 민망할 정도로요~ 기분이 나쁘다고 했고 그제서야 직원분이 사과를 하셨어요. 너무 기분 나빠서 반품 하려다가 신랑이 수술해서 반품은 안했어요. 처음에 다 안된다~ 설명 되어 있다. 가격도 그렇게 생각하시는건 의미없다. 이렇게만 말씀하시고 저의 입장을 이해하진 않으셨어요. 

그럼 단 한명도 헷갈려 하지 않아야 되는거 아닌가요? Q&A 게시판만 봐도 저랑 같은 질문을 하신 분이 적지 않게 있던데. 

4. 배송 도착 및 복숭아즙 증정
물건 받고 보니 50개 4개가 왔네요. 주문확인도 몇번 했고 상세페이지도 몇번이나 봤는데 참~ 어렵네요. 다시 생각해도 이해가 안되더라구요~ 
설명을 좀 더 잘해놓으셨으면 좋았을텐데요. 

*그리고 10만원 이상 복숭아즙 증정 이라고 되어 있었는데 안왔어요. 도대체 기준이 뭔가요? 

저 물건 사면서 리뷰 한번 제대로 적어본 적 없어요. 그런데 이번엔 저같은 실수 하시질 않으시길 바라면서 리뷰남겨요."
15,22.09.23.,1,"수량: 50포
유통기한꽤 남았어요포장별로예요편리그냥그래요","지금 까지 여러번 주문해서 먹고있는데 이번에 
는 이상하게 택배 박스는 멀쩡한데 안에 호박즙 들어있는박스가 다 젖어서 찢어저서 왔네요 안에 들어있는 호박즙들도 다 물에 젖어있고 좀 찝찝하네요"
16,22.09.04.,1,"수량: 100포
유통기한꽤 남았어요포장별로예요편리불편해요",꾸준히 잘 챙겨 먹었던 제품인데 이번 제품은 안에가 터져서 왔네요 최종검사는 하신건지 궁금하네요 실망입니다
17,22.06.28.,1,"수량: 50포
유통기한꽤 남았어요포장적당해요편리편리해요","물넣지 않은 호박즙 타이틀만 보고 샀는데 
식품유형 액상차네요??? 액상차면 정제수30퍼 섞은거 아닌가요 잘보고 살껄ㅜ"
18,22.05.18.,1,"수량: 50포
유통기한임박상품이에요포장별로예요편리그냥그래요",어떤건 그냥 호박즙맛인데 어떤건 상했어요(쉰맛)~그냥 다 버림~ㅠㅠ
19,22.03.13.,1,"수량: 가정용벌크박스 50포
유통기한임박상품이에요포장적당해요편리불편해요",먹은때 마다 배탈나서 다 버렸어요
20,22.03.07.,1,"수량: 가정용벌크박스 50포
유통기한꽤 남았어요포장적당해요편리그냥그래요","아…. 저 여기서만 대량으로 4번째 구매해먹는데요 이번에 퀄리티 왜이러죠? 진짜 음식물쓰레기 맛이 나요; 어떤건 안그러고 어떤건 그러는데 다 한번에 까먹어볼수도 없고 랜덤뽑기처럼 맛이 이러니까 진짜… 구매확정 기간이 지나고 나서 이러니 뭐 어떻게 조치할수도 없을거같고 속상해요, 또 이럴까봐 무서워서 못시키겠어요"
21,22.01.16.,1,"수량: 가정용벌크박스 50포
유통기한아주 넉넉해요포장별로예요편리불편해요",이게 호박즙인가요? 호박 향만첨가한 물이지? 호박만 달인거라고 하는데 물에 호박 헹군맛이라고할까요ㅡㅡ;;  후기보고 산건데 다 알바인듯. 포장도 쭈글쭈글 만원도 아까워요.
22,22.01.13.,1,"수량: 가정용벌크박스 100포
유통기한아주 넉넉해요포장별로예요편리편리해요","작년에도 수술 후 여기서 호박즙 먹었는데 맛도 있고 먹기 간편하여 재구매했습니다.
그런데 사진처럼 한팩이 터져왔고 100개 시켰는데 나머지 10개의 포장상태가 불량이라 곧 터질것같더라구요. 그래서 포장상태 별로인것만 먼저 먹으려고 빼놨습니다.
수술직후라 당장 필요해서 반품이나 교환은 하지 않지만...확실하고 꼼꼼한 포장 부탁드립니다."
23,22.01.13.,1,"수량: 가정용벌크박스 30포
유통기한꽤 남았어요포장적당해요편리그냥그래요","제가 이때까지 먹어본 호박즙 중에서
효과가 정말 미미했습니다,, 안먹는중이예요ㅠ"
24,21.12.03.,1,"수량: 가정용벌크박스 50포
유통기한꽤 남았어요포장별로예요편리불편해요","즙이야 다 거기서 거기겠지만 파손된걸 아무 연락없이 반송하는 택배사나, 고객이 먼저 연락하게 만드는 판매자나 파손된걸 빨리 인지하고 먼저 재배송 처리 했으면, 이틀은 먼저 받을걸 기분나빠서 한 소리 합니다. 수술때문에 급하게 받아야 했는데 같은 돈 내고 결국 일주일 걸렸네요. 일주일이나 지나서 큰붓기 다 빠져서 이 즙이 효과가 있는지 없는지도 모르겠습니다. 어디에도 추천하고 싶지않은 업체입니다."
25,21.08.20.,1,"수량: 가정용벌크박스 30포
유통기한임박상품이에요포장별로예요편리불편해요",붓기효과모르겟고 안먹게됨
26,21.07.13.,1,"수량: 가정용벌크박스 50포
유통기한꽤 남았어요포장적당해요편리그냥그래요",즙이 전체적으로 답니다....
27,21.07.06.,1,"수량: 가정용벌크박스 100포
유통기한꽤 남았어요포장별로예요편리그냥그래요",진짜짜증나네요!!받자마자뜯었는데덩그러니팩으로다보내주셨네요!!30개씩박스포장돼있는걸로알고있는데!!이걸어떻게보관하라고이렇게보내주셨는지!!다음에는절대안시키고싶네요!!
28,21.07.02.,1,"수량: 가정용벌크박스 100포
유통기한임박상품이에요포장별로예요편리불편해요",191919199999
29,21.06.15.,1,"수량: 가정용벌크박스 30포
유통기한꽤 남았어요포장적당해요편리그냥그래요",100%인데 좀 밍밍해서 아쉬워요
30,20.12.01.,1,"선택: 순수맷돌 호박즙 / 용량: 100포
유통기한꽤 남았어요포장적당해요편리그냥그래요",아니 맛이다다르고 어떤건 탄산인줄알앗어요 어떤건 섞은맛나고 먹다가버렷어요
31,20.10.28.,1,"선택: 순수맷돌 호박즙 / 용량: 50포
유통기한임박상품이에요포장꼼꼼해요편리편리해요","딴 제품 여러번 사먹다 여기껀 첨 먹어보는데 진하게 달달하니 맛있네요 자주 시킬듯

========================================

정정합니다 첨엔 잘 먹다가 한 1,2주 지나니 구역질이 나면서  머리 아프고 그럽니다"
32,20.09.25.,1,"선택: 순수맷돌 호박즙 / 용량: 50포
유통기한꽤 남았어요포장꼼꼼해요편리편리해요",솔직히 물맛밖에 안나요. 만드시고 드셔보셨으면 이걸 안파셔야하는거 아닌가요? 정말 아무맛도 안나요
33,20.09.12.,1,"선택: 순수맷돌 호박즙 / 용량: 50포
유통기한아주 넉넉해요포장적당해요편리그냥그래요","후기 안좋게 안쓰려고 하는편인데
이건 정말 맛없어도 너무 없네요
호박즙 진짜 많이 먹어봣는데
이런맛은 또 처음이네요
어떻게 저걸 다 해결해야되나 싶네요
돈낭비햇어요"
34,20.08.22.,1,"선택: 순수맷돌 호박즙 / 용량: 30포
유통기한꽤 남았어요포장별로예요편리그냥그래요",어떤 건 맛이 시큼한데...혹시 상한 건 아니겠죠?? 그리고 포장이 잘못된게 많아요 ㅠ  휴... 안에 터져가지고
35,20.06.30.,1,"선택: 순수맷돌 호박즙 / 용량: 50포
유통기한꽤 남았어요포장적당해요편리불편해요",완전 물탄맛이에요.. 글고 껍질도 너무 단단해서 자르다가 손 배었어요ㅜㅜㅜ
36,20.06.24.,1,"선택: 산모용 호박즙 / 용량: 30포
유통기한꽤 남았어요포장별로예요편리불편해요",음...저는 맛이 좀 이상해서 못 먹고 있어요 ㅠㅠ
37,19.10.02.,1,"선택: 순수맷돌 호박즙 / 용량: 50포
유통기한꽤 남았어요포장별로예요편리편리해요","주말동안 가족모임으로 자리를 비우고 일요일에 확인했습니다.
토요일에 도착해서 집앞에 두고 가셨는데 물건이 저 상태였고
(안에서 벌레도 나왔는데 너무 징그러워서 바로 죽여가지고 사진을 못찍었네요. 저희 아버지가 찍으라고 할때 벌레사진까지 찍을 걸 그랬습니다.) 일요일에 바로 상품 Q&A를 올리자마자 연락주셨습니다.
바로 재발송 해주시겠다고 하셨고 저도 다른분들이 보기전에 비공개 문의글로 변경하여 어제 물건은 받았습니다.

하지만 다시 가져가신다는 물건은 찾아가지도 않고 새로운 상품만 배송되어 진행상황에 대해 물어보는 글을 남겼지만
우리는 물건을 보냈고 그 이후는 모른다. 그렇게 된거에 대한 보상은 했으니 할만큼했다라는 태도에 너무 기분이 나빠 글 씁니다.
다른분들은 다 멀쩡하게 받으신거 보니 제가 엄청나게 운이 나빠 이렇게 물건떄문에 스트레스를 받나봅니다^^

처음부터 정상적으로 받았으면 단골이 되었을수도 있는데 정말 안타까운 대처입니다.

물론 하실만큼 하셨다고 얘기하시면 할말 없겠지만 이렇게도 배송이 된다는 후기는 남겨야겠습니다. 그럼 수고하세요."
38,23.04.06.,2,"수량: 1박스(30포)
유통기한꽤 남았어요포장별로예요편리그냥그래요",박스가 다젖었기있길래 비맞았나보다 했는데 팩이 하나가 터져서 왔네요ㅠ
39,23.03.04.,2,"수량: 1박스(50포)
유통기한아주 넉넉해요포장꼼꼼해요편리편리해요",칼로리가 봉지당 조금 높아서 아쉽고 당이 다른 제품에 비해 높더라구요.  좀 아쉬워요.
40,23.02.16.,2,"수량: 1박스(50포)
유통기한아주 넉넉해요포장별로예요편리편리해요","맛도좋고 좋은데 박스가 젖어서와서 안에서 한두개가 터졌구나싶긴했어요. 근데 중간쯤 먹다보니 비닐포장이 꺼멓게 드러운게 묻은게 넘 많네요. ㅠㅠ
위생관리가 제대로안되나봐요. 무슨자국인지 찝찝해죽겠어요"
41,23.02.10.,2,"수량: 1박스(50포)
유통기한꽤 남았어요포장적당해요편리그냥그래요",성형붓기때문에 주문했는데 맛은 없어요..
42,23.01.27.,2,"수량: 1박스(50포)
유통기한꽤 남았어요포장별로예요편리그냥그래요",호박즙 반이상이 얼어서 도착했어요
43,23.01.24.,2,"수량: 50포
유통기한아주 넉넉해요포장꼼꼼해요편리편리해요",붓기가 잘 빠지는지는 솔직히 모르겠어요 칼로리도 다른 호박즙에비해 높고요
44,23.01.09.,2,"수량: 50포
유통기한꽤 남았어요포장적당해요편리불편해요",그냥 맛이 평범해요  물이 들어가 짜진맛
45,23.01.07.,2,"수량: 1박스(30포)
유통기한아주 넉넉해요포장꼼꼼해요편리편리해요","총5가지 즙을 받았고 전체적으로 괜찮다고 생각되지만호박즙은 그중 가장 연한것 같습니다.
많이 희석되었다고 느껴져요...
호박즙 외 나머지는 만족합니다."
46,22.10.30.,2,"수량: 30포
유통기한아주 넉넉해요포장별로예요편리편리해요","맛은 아주 좋습니다.

다만. 배송중 문제인지 한박스는 다 터져서 일부만 먹을수 있는 상태군요... 먹을수 있는 부분만 닦아서 먹었습니다..  판매자분 문제보단 배송문제로 판단됩니다. 번창하세요..."
47,22.10.18.,2,"수량: 50포
유통기한아주 넉넉해요포장별로예요편리편리해요","세번째 주문인데 이번엔 쓴맛이 나서 문의했더니 친절하게 교환해주셨어요.
하지만 한박스는 여전히 쓴맛이 강해서 문의하려다 택배아저씨의 불친절함과 싸가지없는 행동으로 마주치고싶지않아 그냥 포기합니다. 택배기사때문에 다음번주문은 고려해봐야겠어요"
48,22.10.16.,2,"수량: 100포
유통기한꽤 남았어요포장적당해요편리그냥그래요","두번째 구매인데요. 
첫번째 구매품은 적당히 달달하니 맛이 좋았어요.
기대감에 두번째  구매했는데요. 맛이 써요.. 호박재료가 다른건지 모르겠지만  완전히 다릅니다.  쓴맛이..ㅡ.ㅡ"
49,22.08.30.,2,"수량: 50포
유통기한꽤 남았어요포장적당해요편리그냥그래요","너...무 달아요
호박즙 많이사봤는데 달아서 못먹기는 처음 ㅜㅜ 처피곤란"
50,22.07.27.,2,"수량: 50포
유통기한임박상품이에요포장적당해요편리불편해요",그냥 다 풀고 앞으로 그런 일이 다시 반복되지 않도록 지도하겠습니다 나 지금 집 가서 좀 쉬다가 이제 곧 다시 연락 안 되는 거 같애 엄마 나 지금 집 가서 좀 쉬다가 이제 곧 다시 연락 안 되는 거 같애 엄마 나 지금
51,22.07.12.,2,"수량: 50포
유통기한꽤 남았어요포장적당해요편리그냥그래요","착즙한 과채쥬스가 아니라 
액상차였네요근데물이 안들어가나요? 궁금해요ㅜㅜㅜ..맛은달달하니있어요"
52,22.05.26.,2,"수량: 가정용벌크박스 50포
유통기한아주 넉넉해요포장적당해요편리편리해요",저랑은 안맞는거 같아요 ㅜ
53,22.04.01.,2,"수량: 가정용벌크박스 100포
유통기한꽤 남았어요포장꼼꼼해요편리그냥그래요",오다마자 개봉하여 세어보니 한봉이 모자라네요. 수량부족으로 만족도가  떨어져서 별 뺍니다.
54,22.03.31.,2,"수량: 가정용벌크박스 50포
유통기한꽤 남았어요포장적당해요편리그냥그래요","호박이 부종에 좋다는건 다 뻥인가봐요…매일 먹었는데
다리부종 완전 그대로네요……….하 ㅠㅜ"
55,22.03.09.,2,"수량: 가정용벌크박스 50포
유통기한아주 넉넉해요포장적당해요편리편리해요",하루에 4개 먹는 아이한테 당 폭탄이네요.ㅜㅜ 아이 쌍수해서 주문했고 4+1 구매했는데 다 먹지도 못할뿐더러 당이 높아서 더 이상 못 먹이겠어요. 당근에 팔아야될지 생각중입니다.
56,22.02.15.,2,"수량: 가정용벌크박스 50포
유통기한꽤 남았어요포장적당해요편리그냥그래요","배송 예정일이 지났는데도 안와서 배송조회해보니 결제만 해놓고 출고도 안되어있고 연락해보니 그제야 배송하겠다고 하네요 주문이 밀려서 늦어졌다고 하는데 그냥 잊어버리고 안보내듯ㅠ 
필요할 때 늦어져서 따로 약국에서 몇포 구입했네요"
57,22.02.05.,2,"수량: 가정용벌크박스 50포
유통기한꽤 남았어요포장별로예요편리그냥그래요","항상 시켜먹는데 이번엔 포장상태왜이래요? 
엉망이라 짜증나네요"
58,22.01.26.,2,"수량: 가정용벌크박스 50포
유통기한꽤 남았어요포장꼼꼼해요편리불편해요",위에 저렇게 뜯는방식은 삑사리나기 쉬운데 그냥 이지컷이였으면 어땟을까 조심스레 생각해봅니다 맛은 그냥 달달구리 호박즙
59,22.01.22.,2,"수량: 가정용벌크박스 50포
유통기한아주 넉넉해요포장별로예요편리편리해요",포장상태가 좋지않았어요...3개가터져도착 박스가젖어있고 한포한포 비닐이 너덜거리드라구요....맛은 나쁘지않아요....터져흘른건 택배도중그렇다하는데 내용물 담아있는 포장지 비닐은 신경써주세요
60,22.01.17.,2,"수량: 가정용벌크박스 50포
유통기한꽤 남았어요포장적당해요편리그냥그래요","친절도가 현저히 떨어져요
그리고장사잘되어서 그런지모르겠지만 너무불친전하네요 붓기는 잘빠지는건 모르겠네요"
61,22.01.07.,2,"수량: 가정용벌크박스 100포
유통기한꽤 남았어요포장별로예요편리그냥그래요",맛은 괜찮습니다만 포장은 너무 부실하네요 .택배박스 보자마자 이상하다 했는데 열어보니 세포나 터져서 박스가 다 젖었고 내용물들 하나하나 닦아내는데 시간이 꽤 걸렸어요. 여러곳에서 즙을 주문했지만 이런적은 한번도 없었는데 기분이 그러네요. 먹는 음식인데 포장에 신경쓰셔야 할듯 하네요
62,22.01.03.,2,"수량: 가정용벌크박스 100포
유통기한아주 넉넉해요포장적당해요편리편리해요","제가  그런건지 ... 저만 그런건지 ...
효과가  아직까진 막  ... 막~~~~  있는것 같진 않아요ㅠ"
63,21.11.23.,2,"수량: 가정용벌크박스 100포
유통기한꽤 남았어요포장적당해요편리그냥그래요",호박 100퍼라면서 식품 유형은 액상차네요. 호박원물 100프로가 아니란 소리겠죠.. 100프론줄 알고 샀다가 후회하긴 했습니다. 그래도 산거 마셔야겠죠..
64,21.11.23.,2,"수량: 가정용벌크박스 100포
유통기한꽤 남았어요포장꼼꼼해요편리그냥그래요",첨가물이 없다고 해서 주문햇는데 생각보다 달아요
65,21.10.26.,2,"수량: 가정용벌크박스 30포
유통기한아주 넉넉해요포장별로예요편리편리해요",호박즙 한 포가 터져서 왔어요… 소중한 내 한 포… 박스 줄줄 다 새고 끈적이고 날파리 파티… ㅠㅠ
66,21.08.19.,2,"수량: 가정용벌크박스 30포
유통기한꽤 남았어요포장별로예요편리그냥그래요",그냥저냥 먹습니다.
67,21.07.13.,2,"수량: 가정용벌크박스 100포
유통기한꽤 남았어요포장적당해요편리그냥그래요",달지 않아서 좋았는 데 연한맛 100퍼 는 아닌것 같았습니다
68,21.05.28.,2,"수량: 가정용벌크박스 50포
유통기한꽤 남았어요포장별로예요편리그냥그래요",맛이 진하지않았어요
69,21.04.24.,2,"수량: 가정용벌크박스 50포
유통기한꽤 남았어요포장적당해요편리편리해요",진하지 않아서 좀 아쉽네요
70,21.04.05.,2,"수량: 선물용박스 50포
유통기한꽤 남았어요포장별로예요편리그냥그래요",선물용박스 옵션 선택했으나 적용안됨
71,21.03.28.,2,"수량: 가정용벌크박스 30포
유통기한꽤 남았어요포장적당해요편리그냥그래요",음 맛이 다른 후기들처럼 막 좋지 않았어요
72,21.03.19.,2,"수량: 가정용벌크박스 50포
유통기한꽤 남았어요포장적당해요편리그냥그래요","49개밖에 안들어있네요... 배송은 빠르게 왔습니다
아직 수술전이라 먹어보진않았네요"
73,21.03.11.,2,"수량: 가정용벌크박스 50포
유통기한꽤 남았어요포장적당해요편리그냥그래요",좋아요 좋아요 좋아ㅛ
74,21.01.20.,2,"선택: 순수맷돌 호박즙 / 용량: 30포
유통기한꽤 남았어요포장별로예요편리그냥그래요",5개 이상은 터져서 왓어요 ㅠㅠ그냥 환불하기 귀찮아서 먹긴먹는데 너무많이 터져서왔습니다
75,21.01.12.,2,"선택: 순수맷돌 호박즙 / 용량: 100포
유통기한꽤 남았어요포장꼼꼼해요편리편리해요","맛이 달다고들 하시는데 제꺼는 왤케 닝닝하죠...
이렇게 닝닝한 호박즙 첨이예요..
물탄거 같은맛..호박이 잘못된건가 ㅠㅠ
왜내꺼만.."
76,21.01.03.,2,"선택: 순수맷돌 호박즙 / 용량: 50포
유통기한꽤 남았어요포장적당해요편리그냥그래요",맛이 제가 선호하는 맛은 아니네요
77,20.09.28.,2,"선택: 순수맷돌 호박즙 / 용량: 가정용벌크 100포
유통기한아주 넉넉해요포장적당해요편리그냥그래요",개수도 맞지 않고 맛이 이상해 먹다 버린 것들이 꽤 있어요. 처음에 주문했을 때 가격도 좋고 맛있어서 재주문했는데 이번에는 좀 실망이네요ㅠㅠ
78,20.09.02.,2,"선택: 순수맷돌 호박즙 / 용량: 100포
유통기한아주 넉넉해요포장꼼꼼해요편리편리해요",호박즙 유통기한이 내년까진데 상한 것이 있네요 서늘한 곳에 놔뒀는데 맛이 너무 톡쏘고 상한맛이 확나서 먹다 뱉었어요 싱크대에 상한거 부었는데 냄새가 장난아니게 올라오네요
79,20.08.28.,2,"선택: 순수맷돌 호박즙 / 용량: 50포
유통기한아주 넉넉해요포장꼼꼼해요편리편리해요",호박즙이 넘 싱거워요ㅠ
80,20.07.29.,2,"선택: 순수맷돌 호박즙 / 용량: 가정용벌크 100포
유통기한꽤 남았어요포장별로예요편리그냥그래요","두 번째 구매인데 갯수 세어보니 1개가 덜 와 99개에요. 그리고 물론 포장 때문에 좀 더 저렴한 건 알겠지만 이리저리 흔들려서 그런지 박스도 더럽고 내용물도 흔들려 왔어요. 다음에는 수량 확인 제대로 부탁드리며, 포장도 조금 더 신경써주시면 좋겠습니다."
81,20.07.25.,2,"선택: 순수맷돌 호박즙 / 용량: 가정용벌크 100포
유통기한꽤 남았어요포장적당해요편리편리해요","물을안넣었다는게 맞나요?완전맹물맛인데???
몸이. 잘부어서 붓기뺄용도인데 일단한달후에 다시쓸게요"
82,20.05.23.,2,"선택: 순수맷돌 호박즙 / 용량: 30포
유통기한꽤 남았어요포장별로예요편리그냥그래요",맛이 너무 밍밍해요 별로예요
83,20.02.11.,2,"선택: 순수맷돌 호박즙 / 용량: 30포
유통기한꽤 남았어요포장별로예요편리그냥그래요",샘플로 다른즙도 주신건 감사한데요 이렇게 샜네요 포장 신경좀 써주셔야 될거같애요 하나가 터져서 아깝기도하고 기분도 별로네요
84,20.02.05.,2,"선택: 순수맷돌 호박즙 / 용량: 50포
유통기한꽤 남았어요포장적당해요편리그냥그래요","한달사용 리뷰쓰기
닫기
포토/동영상 첨부 시 포인트 150원
상품이미지
[스마트스토어] 황금이네

직접 농사지은 무농약 호박즙 (100ml) 50포
선택: 순수맷돌 호박즙 / 용량: 50포

상품 리뷰 작성
상품을 사용해보셨나요?
54321
2점 (그저그래요)
포장은 잘되었나요?
별로예요적당해요꼼꼼해요
적당해요
먹기 편리하나요?
불편해요그냥그래요편리해요
그냥그래요
유통기한은 넉넉한가요?
임박상품이에요꽤남았어요아주넉넉해요
임박상품이에요꽤남았어요아주넉넉해요
만족도 2점을 주셨네요.
어떤 점이 아쉬웠나요?
한달동안 사용하시면서 달라진 만족도에 대한 후기를 남겨주세요.(최소 10자 이상)
입력글자수0최대글자수5,000
사진/동영상 첨부하기
첨부 기능이 달라졌어요! 자세히보기

닫기
상품과 무관한 사진/동영상을 첨부한 리뷰는 통보없이 삭제 및 적립 혜택이 회수될 수 있습니다.

사진 또는 동영상 첨부시 150원 적립!
상품리뷰 알림 수신받기
리뷰이벤트 당첨 정보와 베스트리뷰 선정 · 혜택 소식 받기!

알림받기
취소 등록
포인트 적립 유의사항"
85,23.04.20.,3,"수량: 1박스(50포)
유통기한아주 넉넉해요포장적당해요편리편리해요","딸들 쌍수 후 부기빼려고  주문했는데 찐 호박100%네요 이거때문인지 붓기가 하루하루 쭉쭉 빠지더라구요
추천합니다!!"
86,23.04.19.,3,"수량: 1박스(50포)
유통기한아주 넉넉해요포장꼼꼼해요편리편리해요",몸이 좋아지는 느낌은 잘 모르겠으나 홍삼이나 기타 즙을 먹는것보다 훨씬 편하고 맛있어요
87,23.04.18.,3,"수량: 1박스(30포)
유통기한꽤 남았어요포장적당해요편리편리해요",부기 빠지는지 잘먹어볼게요
88,23.04.18.,3,"수량: 대용량 1박스(50포)
유통기한꽤 남았어요포장적당해요편리그냥그래요",출산하고 부기빼려고 구입했어요 만족해요
89,23.04.16.,3,"수량: 1박스(30포)
유통기한꽤 남았어요포장적당해요편리그냥그래요",빠른배송감사합니다 ㅎ
90,23.04.15.,3,"수량: 대용량 1박스(50포)
유통기한꽤 남았어요포장꼼꼼해요편리편리해요","물 안 들어갔다고 해서 주문했습니다.
먹기도 편하고 좋네요.
추천합니다."
91,23.04.15.,3,"수량: 1박스(30포)
유통기한꽤 남았어요포장적당해요편리그냥그래요",항상 주문해요 좋아요
92,23.04.15.,3,"수량: 대용량 1박스(50포)
유통기한꽤 남았어요포장적당해요편리그냥그래요",항상 주문해요 좋아요
