,기입날짜,별점,옵션,후기
25,23.04.21.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",맛이있었어요~ 개별포장이라 좋아요~
26,23.04.21.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한꽤 남았어요포장꼼꼼해요맛 만족도맛있어요",한달 리뷰가 필요없음 일주일만에 다먹음 ㅋ
27,23.04.21.,5,"옵션선택 [무료 아이스 포장]: 2. (중) 10마리 (1kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요","가격대비 저렴하고 배송도 빨랏어요!
에어프라이어에 구워먹었는데
너무너무 맛있네요!!!"
28,23.04.21.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요","빠른 배송👍
  아이스 포장 최고네요
먹어보진 않았지만 리뷰가 좋으니  맛있겠죠"
29,23.04.21.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한꽤 남았어요포장적당해요맛 만족도맛있어요",부모님 보내드렸는데 맛있다고 하시네요
30,23.04.21.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",항상 시켜먹규있러요
31,23.04.21.,5,"옵션선택 [무료 아이스 포장]: 1. (소) 10마리 (800g 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",배송도빠르고 맛있급니다!
32,23.04.21.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한꽤 남았어요포장적당해요맛 만족도맛있어요",맛도 맛있고 배송도 빠르넹ㅛ~
33,23.04.21.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",맛있게 잘 먹었습니다
34,23.04.21.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",식단조절하는데 자꾸 과자가 땡겨서 오징어 씹으려구 주문했어요. 후라이펜에 구워먹었는데 부드럽고 맛있어요.  오징어 하나하나씩 비닐에 포장 되어있어 떼어내는것도 편하고 보관이 쉬어요.
35,23.04.21.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요","포장도 깔끔하고 맛있어요.
소분해서 냉동실 보관해요~"
36,23.04.21.,5,"옵션선택 [무료 아이스 포장]: 2. (중) 10마리 (1kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",쫄깃쫄깃 오동통 너무 맛있어요
37,23.04.21.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",신선하고 맛있어요!! 또 구매할게요
38,23.04.20.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
맛 만족도평범해요유통기한꽤 남았어요포장꼼꼼해요",냉동실에서 꺼내 먹기 편하게 꼼꼼하게 포장되어있어요
39,23.04.20.,5,"옵션선택 [무료 아이스 포장]: 2. (중) 10마리 (1kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",포장 잘되어있어요~~ 재구매입니다😊
40,23.04.20.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요","받자 마자 한마리 시식.
금방 사라진 졸깃 하구 맛 있어요."
41,23.04.20.,5,"옵션선택 [무료 아이스 포장]: 2. (중) 10마리 (1kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",포장도 깔끔하고 촉촉한게 맛이 있어용ㅋㅋ
42,23.04.20.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",다음에 또 시킬게요~감사합니다
43,23.04.20.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한꽤 남았어요포장꼼꼼해요맛 만족도맛있어요",오동통통 정말 맛있네요~~~마요네즈에 폭 찍어서 순삭입니다👍
44,23.04.20.,5,"옵션선택 [무료 아이스 포장]: 1. (소) 10마리 (800g 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",종종 버터에 구워 먹는데 너무 맛있어요
45,23.04.20.,5,"옵션선택 [무료 아이스 포장]: 2. (중) 10마리 (1kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요","남편이 저녁마다 한번씩 오징어를 찾아서 구매했어요
크기도 적당하고! 도톰한게 딱 좋아요^^
에어프라이기에 돌려먹었는데 맛있다고 하네요"
46,23.04.20.,5,"옵션선택 [무료 아이스 포장]: 1. (소) 10마리 (800g 내외)
유통기한꽤 남았어요포장적당해요맛 만족도맛있어요",아 넘 저렴한 가격에 맛있어요ㅠㅠ 또 시킬거에요
47,23.04.20.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",빠른배송으로 어제 바로 먹었어요 쫄깃하고 맛있습니다. 감사합니다
48,23.04.19.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",빠른 배송 맛있씁니다~~~
49,23.04.19.,5,"옵션선택 [무료 아이스 포장]: 2. (중) 10마리 (1kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",먹을만 합니다....
50,23.04.19.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",가격 좋고 맛 있어요
51,23.04.19.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",상태가 좋네요 배송빠른데 아이스밗 너무 커요
52,23.04.19.,5,"옵션선택 [무료 아이스 포장]: 2. (중) 10마리 (1kg 내외)
유통기한꽤 남았어요포장적당해요맛 만족도맛있어요",넘 넘 맛있었어용~~~^^
53,23.04.19.,5,"옵션선택 [무료 아이스 포장]: 2. (중) 10마리 (1kg 내외)
맛 만족도평범해요유통기한꽤 남았어요포장적당해요",맛있어요~~~~~}.
54,23.04.19.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",맛있고 쫄깃쫄깃해요 오징어 사이사이마다 비닐이 있어서 떼기도 좋습니다
55,23.04.19.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",아직 못 먹었봣는데 맛 있겠죠ㅠ 캠핑가서 먹고 집에서도 먹을라고 삿어요
56,23.04.19.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
맛 만족도평범해요유통기한꽤 남았어요포장적당해요","아직 먹어보진 못하고
소분해서 냉동실에 넣어놨어요
저녘에 한잔하면서 오픈할라구요~"
57,23.04.19.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요","맛있내요
좀 덜마른감은있지만
가성비 좋아요"
58,23.04.19.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",쌱  쌱  썰어서 양파와 같이 간장양념에 고추장 조금 넣고 주물럭 아닌 주물럭 오징어볶음 해서 먹었습니다.  생물 대비 물기 많이 나오지 않아서 양념도 더 잘 배이고 쫄깃해서 맛있었습니다. 다음에도 다시  재주문 할 것 같습니다.
59,23.04.19.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",맛있어요 부드러워요
60,23.04.19.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",배송도 빠르고 좋아요.
61,23.04.19.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한꽤 남았어요포장적당해요맛 만족도맛있어요","싱싱하고 좋은것같아요
다양하게 요리해서 먹을 수 있을것 같습니다."
62,23.04.19.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",크기도 적당하고 맛있어요
63,23.04.18.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한꽤 남았어요포장꼼꼼해요맛 만족도맛있어요",진짜 맛있어요 ^^
64,23.04.18.,5,"옵션선택 [무료 아이스 포장]: 2. (중) 10마리 (950g 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",버터오징어 메뉴라서 재주문많이합니다.버터놓고 후라이팬에 구워먹음 맛있어요
65,23.04.18.,5,"옵션선택 [무료 아이스 포장]: 1. (소) 10마리 (800g 내외)
유통기한꽤 남았어요포장꼼꼼해요맛 만족도맛있어요",하나씩 비닐로 구분이 되있어서 소분하기 딱 좋더라구요! 간식으로 먹어도 좋구 요리하기도 좋아서 다먹고 또 주문하려구요!
66,23.04.18.,5,"옵션선택 [무료 아이스 포장]: 1. (소) 10마리 (800g 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",가게 버터오징어메뉴사용중이라서 재구매하고있습니다.
67,23.04.18.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",맛있습니다. 스티로폼박스가 너무크네요 ㅎㅎ 마니파세요
68,23.04.18.,5,"옵션선택 [무료 아이스 포장]: 2. (중) 10마리 (1kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",가게메뉴사용중인데 버터랑구우면 버터구이강추합니다.가정에서도ㅈ후라이팬에 버터넣랑구워서  마지막에설탕이나 땅콩크림조금넣고 구워드심 맛있어요
69,23.04.18.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",아주좋아요 수고하세요
70,23.04.18.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",오징어 맛나네요포장도 꼼꼼하게 해 주셨습니다.감사합니다
71,23.04.18.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",맛있게 잘 먹고 있어요
72,23.04.18.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",하나씩 소분해서 냉동실에 쟁여놓고 먹기 딱입니다!!
73,23.04.18.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요","맛있어요 
기대한만큼 맛이 좋았어요
배송도 빠르고 신선했어요"
74,23.04.18.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요","생각보다 크기가 작네요.. 대자라고 해도...
잘 먹겠습니다.."
75,23.04.18.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",빠른배송 감사합니다
76,23.04.18.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",물오징어 인줄.....ㅋㅋㅋ
77,23.04.18.,5,"옵션선택 [무료 아이스 포장]: 2. (중) 10마리 (1kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요","감사합니다
잘먹을게요"
78,23.04.18.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
맛 만족도평범해요유통기한꽤 남았어요포장적당해요",피데기 진짜 너무 맛잇어여 재구매 의향 200%
79,23.04.17.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요","배송도 빠르고 맛도 좋네요~
에어프라이어에 돌려도 맛나고 오징어국에도 딱 좋아요~~"
80,23.04.17.,5,"옵션선택 [무료 아이스 포장]: 2. (중) 10마리 (950g 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",올리브유 뿌려서 에어프라이기에 넣어 구워먹음 별미에요~^^
81,23.04.17.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",생각보다 비싼듯 싶지만 부드러워서 술술 넘어갑니다. 아껴 먹어야 겠어요
82,23.04.17.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",부드럽고 짠맛도 없고 한번 먹으면 3마리는 그냥 먹을꺼 같아요
83,23.04.17.,5,"옵션선택 [무료 아이스 포장]: 1. (소) 10마리 (800g 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",생각보다 마니 축축하네여 ㅋㅋㅋ 암튼 맛있습니다.
84,23.04.17.,5,"옵션선택 [무료 아이스 포장]: 1. (소) 10마리 (800g 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",만족합니다 감사합니다
85,23.04.17.,5,"옵션선택 [무료 아이스 포장]: 2. (중) 10마리 (1kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",너무 좋아요!쫄깃하고 최고에오 ㅎ
86,23.04.17.,5,"옵션선택 [무료 아이스 포장]: 1. (소) 10마리 (800g 내외)
유통기한꽤 남았어요포장적당해요맛 만족도맛있어요",오동통하니 직화구리 또는 버터구이로 해먹기 딱좋습니다 부드러워요
87,23.04.17.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장적당해요맛 만족도맛있어요",라이브 보다가 주문했는데 깔끔하고 빠르게 배송왔어요
88,23.04.17.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요","항상 애용하고 있습니다
빠른 재주문할거예요~^^"
89,23.04.17.,5,"옵션선택 [무료 아이스 포장]: 2. (중) 10마리 (1kg 내외)
맛 만족도평범해요유통기한아주 넉넉해요포장꼼꼼해요",사이즈 생각보다 큰거 같아요 굿
90,23.04.17.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한꽤 남았어요포장꼼꼼해요맛 만족도맛있어요",간단히 맥주안주로 딱입니다.
91,23.04.17.,5,"옵션선택 [무료 아이스 포장]: 1. (소) 10마리 (800g 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",정말맛있고 재구매계속하고있습니다!
92,23.04.17.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
맛 만족도평범해요유통기한꽤 남았어요포장적당해요",재재재구매했어요 맛있어요
93,23.04.17.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",아직 먹어보지는 않았는데 포장이 잘되었고 오징어도 적당한 크기입니다.
94,23.04.17.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",포장도 좋고 배송도 빠르고 최고입니다
95,23.04.17.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",반건조 오징어를  너무 좋아하는데 역시나 맛있네요 또 구매하겠습니다
96,23.04.17.,5,"옵션선택 [무료 아이스 포장]: 1. (소) 10마리 (800g 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",너무 부드럽고 맛있습니다~~ 굿굿
97,23.04.17.,5,"옵션선택 [무료 아이스 포장]: 1. (소) 10마리 (800g 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",버터에 녹여서 발라먹으니 개꿀맛
98,23.04.17.,5,"옵션선택 [무료 아이스 포장]: 2. (중) 10마리 (1kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",배송이 빠르고 맛도 괜찮습니다. 중간 비닐로 인해 해체가 쉽게됩니다.
99,23.04.17.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한꽤 남았어요포장꼼꼼해요맛 만족도맛있어요","아무래도 날씨때문에 많니 녹아서 와서 급하게 냉동실에 넣느라고 바빴어요. 
크기도 크고 아주 두꺼워서 만족합니다."
100,23.04.17.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",배송도빠르고 맛있어요
101,23.04.17.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
맛 만족도평범해요유통기한아주 넉넉해요포장꼼꼼해요",크기가 생각했던것보다 작네요..
102,23.04.17.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요","솔직히 아직 먹어보진 않았어요ㅅ
싱싱해보였어요ㅎ"
103,23.04.17.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요","에어에 구워 먹으니 맛있네요.
잘 먹을께요."
104,23.04.17.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",받자마자 버터에 구워 먹었는데 맛있어요.
105,23.04.16.,5,"옵션선택 [무료 아이스 포장]: 2. (중) 10마리 (1kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",배송 빠르고 맛있어요
106,23.04.16.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",10마리 모두 씻어서 소분해서 냉동실로 세마리는 대강 잘라서 버터로 달달볶아서 안주로 고고 사진은 먹고 남은거 찍은사진입니다^^*
107,23.04.16.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한꽤 남았어요포장적당해요맛 만족도맛있어요",쫄깃쫄깃 맛있어요. 좋아요
108,23.04.16.,5,"옵션선택 [무료 아이스 포장]: 1. (소) 10마리 (800g 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",아이스박스에 꼼꼼히 포장되어 도착했어요. 전날 밤에 주문했는데 담날 바로 받아서 깜놀했네요~ 이번 주말에 구워 맥주한잔 하렵니다~~
109,23.04.16.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한꽤 남았어요포장적당해요맛 만족도맛있어요",맛있네요 배송도 빨리 왔내요
110,23.04.16.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요","적당한 크기입니다! 
무엇보다 짜지않아서 좋네요"
111,23.04.16.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요","냉동실이 든든해요~!!
버터구이 짱맛♡"
112,23.04.16.,5,"옵션선택 [무료 아이스 포장]: 3. (대) 10마리 (1.2kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요","역시 여기 오징어가 제일 맛있고 신선해요!
늘 시켜먹고 있어요
오늘은 오징어볶음 해먹었는데 남편이 순삭했어열ㄹㄹ"
113,23.04.16.,5,"옵션선택 [무료 아이스 포장]: 2. (중) 10마리 (1kg 내외)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",오징어 배송도 빠르고 포장도  한개씩 떼어내기 편하고  이가불편한  사람도 맛있게 먹을수 있어 좋아요.  중간사이즈로 두세트 시키길 잘한거 같아요. 버터구이도 해먹어보려구요.  건조가 많이 안되서  구울때 시간이 걸리긴해요
