,기입날짜,별점,옵션,후기
23,23.04.22.,5,"[100%품질 책임보상제]: ★오늘의 특가★ / 상품선택: 일품대게 [중] 10마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",잘먹었어요 굿둣 굿
24,23.04.21.,5,"[100%품질 책임보상제]: [수율보장] 자숙 연지홍게 / 상품선택: (황금장)3kg 6~10미
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",정해진 날짜 맞춰서 배송해주셨구 포장 꼼꼼하고 홍게 완전 만족~ 맛있었어요^^ 다음에 또 주문할게요~ 감사합니다^^
25,23.04.21.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (특대) 1마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",배송도 빠르고 비린내없이 맛있습니다
26,23.04.21.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (중) 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요","서비스로 한마리 더 주셨네요 잘먹을께요
신선하고 오자마자 모두 먹었습니다
바다에 가서 먹을 필요가 없네요
집에서 신선하게 먹을수 있다니 감사합니다^^"
27,23.04.21.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [중] 3마리
맛 만족도평범해요신선함적당해요포장적당해요",감사합니다 수고하세요
28,23.04.21.,5,"[100%품질 책임보상제]: [수율보장] 자숙 연지홍게 / 상품선택: (황금장)3kg 6~10미
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",맛있게 잘 먹었습니다
29,23.04.21.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [중] 3마리
신선함적당해요포장꼼꼼해요맛 만족도맛있어요",만족합니다 좋아요.
30,23.04.21.,5,"[100%품질 책임보상제]: ★오늘의 특가★ / 상품선택: 일품대게 [중] 10마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",좋아요  좋아요  좋아요 ~~
31,23.04.21.,5,"[100%품질 책임보상제]: [수율보장] 자숙 연지홍게 / 상품선택: (황금장)3kg 6~10미
신선함신선해요포장꼼꼼해요맛 만족도맛있어요","푸딩같은 게장이 넘 맛있어용
짱짱~~~♥"
32,23.04.20.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [대] 5마리
신선함신선해요포장적당해요맛 만족도맛있어요","집들이 너무 간편하고 푸짐하게
잘햇어요! 수율도 좋고 껍질이 얇아서 가위로 껍질 갈라서 쏙쏙 파먹으면 게살이 듬뿍 건져져요 ㅎㅎㅎ 부모님 댁에 또 시키려구요."
33,23.04.20.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [대] 3마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",친절하고 대처를 잘해주십니다. 안심하고 먹을수 있겠어요
34,23.04.20.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (중) 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",좋아용 담에 또 주문할래용
35,23.04.20.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (소) 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",진짜 맛있게먹어서 나중에 또 재구매해서 먹으려구요~ 덕분에 좋은 저녁 먹었어요 :)
36,23.04.20.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [대] 5마리
맛 만족도평범해요신선함신선해요포장꼼꼼해요",생각보다 살 수율이 없어서 먹을게 없어 아쉬웠어요 후기는 괜찮아서 기대했었는데 차라리 홍게를 시켜먹는게 나을뻔 했네요 ㅠ ㅠ 식당가서 먹는 대게정도 생각하시면 많이 실망하실것 같아요~
37,23.04.20.,5,"[100%품질 책임보상제]: ★오늘의 특가★ / 상품선택: 일품대게 [중] 10마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",맛있게 잘 먹었어요 배송되는게 안보여서 그렇지 날짜에 맞춰 잘왔어요
38,23.04.20.,5,"[100%품질 책임보상제]: [수율보장] 자숙 연지홍게 / 상품선택: (황금장)3kg 6~10미
신선함신선해요포장꼼꼼해요맛 만족도맛있어요","게 크기가 조금쌕 차이가 있었지만,
수율 나쁘지는 않았어요. 
많이 파세요."
39,23.04.20.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [중] 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",원하는날짜에 신선하게 잘먹었습니다
40,23.04.19.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (특대) 1마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",살아어 생물로 받아 25분 찌고 5분 뜸 들여 너무 맛있게 먹었어요. 여기 대게 최고예요^^
41,23.04.19.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [대] 3마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",대게가 살아서 도착 해서 아이들 한테 보여줬더니 신기신기~ 살 꽉 차고 너무 맛 있어요
42,23.04.19.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [대] 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",대게 살아서 도착~~살이 꽉~~너무 맛 있게 잘 먹었어요
43,23.04.19.,5,"[100%품질 책임보상제]: ★오늘의 특가★ / 상품선택: 일품대게 [중] 10마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",두번째 시켜먹는건데 중 사이즈 10마리도 실하고 너무 잘 먹었습니다 도착했을때 몇마리는 살아서 움직이더라구요 신선함이 보여서 좋았습니다!
44,23.04.19.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (대) 5마리
신선함적당해요포장꼼꼼해요맛 만족도맛있어요",전에대게시킬때 박달홍게도 시켰는데 맛있어서 이번에는 박달홍게로 시켜봤어요 한마리서비스로 주셔서 푸짐하게잘먹었습니다^^
45,23.04.18.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [특대] 1마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",매번여기서삽니다 굿
46,23.04.18.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [특대] 1마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",포장이 꼼꼼 합니다
47,23.04.18.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [대] 3마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",주말에 시골에 계신 부모님과 먹으려고 금요일에 주문했는데 하루만에 제대로 왔네요. 포장도 만족스럽습니다. 기대보다 크기는 좀 작은 듯 한데 서비스로 더 챙겨주신 덕분에 배부르게 잘 먹었습니다. 다음에는 홍게를 주문해볼까해요.
48,23.04.18.,5,"[100%품질 책임보상제]: [수율보장] 자숙 연지홍게 / 상품선택: 2kg 6~10미
신선함신선해요포장꼼꼼해요맛 만족도맛있어요","배달 정확히 잘 도착했고  사이즈는 작지만
7개  싱싱하고  맛있게 쪄져서 왔어요.
달달하고 내장은 고소하고  남 맛있게 잘먹고  작은다리는  라면 끓일때 넣으려고
모아두었네요. 먹느라 정신팔려 다 먹도록 사진 찍는거 깜빡. 또 구매하렵니다~"
49,23.04.18.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [대] 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요","배송도 바로 오고 살이 꽉차있어서 온가족이
맛있게 잘 먹었어요 ㅎㅎ 또 주문할게요!"
50,23.04.18.,5,"[100%품질 책임보상제]: ★오늘의 특가★ / 상품선택: 일품대게 [중] 10마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요","배송도 바로 오고 살이 꽉차있어서 온가족이
맛있게 잘 먹었어요 ㅎㅎ 또 주문할게요!"
51,23.04.18.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (대) 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",선물해드렸는데 너무 좋아하세요!
52,23.04.18.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [특대] 1마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",수율도 괜찮고 맛있었습니다.
53,23.04.18.,5,"[100%품질 책임보상제]: ★오늘의 특가★ / 상품선택: 일품대게 [중] 10마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",수율도 괜찮고 맛있었습니다.
54,23.04.18.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (특대) 1마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",수율도 괜찮고 맛있었습니다.
55,23.04.18.,5,"[100%품질 책임보상제]: ★오늘의 특가★ / 상품선택: 일품대게 [중] 10마리
맛 만족도평범해요신선함적당해요포장꼼꼼해요",맛있어요 수율이 조금 아쉬웠어요
56,23.04.18.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (대) 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",언제나 훌륭합니다요~
57,23.04.17.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (특대) 1마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",예전에 주문하고 재주문해서 먹었는데 변함이 없네요~생물은 신선도가 중요한데 포장도 꼼꼼하고 수율도좋네요~처갓집 식구들하고 정말 만족스럽게 잘먹었습니다.
58,23.04.17.,5,"[100%품질 책임보상제]: ★오늘의 특가★ / 상품선택: 일품대게 [중] 10마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",아이들이 또 시켜먹자고 난리네요^^*
59,23.04.17.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (대) 5마리
신선함적당해요포장적당해요맛 만족도맛있어요","대게가 죽어온건 당연히 어쩔 수 없었습니다.
하지만 맛은 기가막히더군요!
만족합니다!"
60,23.04.17.,5,"[100%품질 책임보상제]: [육수용] 자숙 찌개용 / 상품선택: 홍게 3kg 8~13미
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",가성비 대비 정말 좋습니다 다음에도 반드시 구매하겠습니다
61,23.04.17.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [특대] 1마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",대게는 역시 맛 있어요~~~
62,23.04.17.,5,"[100%품질 책임보상제]: [수율보장] 자숙 연지홍게 / 상품선택: (황금장)3kg 6~10미
맛 만족도평범해요신선함적당해요포장꼼꼼해요",생각보다 작긴하지만 가격대비 훌륭합니다
63,23.04.17.,5,"[100%품질 책임보상제]: [수율보장] 자숙 연지홍게 / 상품선택: 2kg 6~10미
신선함신선해요포장꼼꼼해요맛 만족도맛있어요","캠낚가서 고기만 먹다보니 물리기도 하고 해서 검색하다 찾아낸 찐맛집 살도 꽉차고 포장 꼼꼼하니 짜지도 않고 너무 맛있게 먹었습니다.
마무리로 홍게라면까지 라면은 꼭꼭 진라면 매운맛으로 해야 맛있습니다 강력추천해요"
64,23.04.17.,5,"[100%품질 책임보상제]: ★오늘의 특가★ / 상품선택: 일품대게 [중] 10마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",매번 시켜서 잘 먹고 있습니다ㅎ
65,23.04.16.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (대) 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요","살도 많고 맛있었습니당
다음에는 대게도 먹어봐야겠어요"
66,23.04.16.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (특대) 1마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",살이 달고 내장에 밥비벼서 너무 맛있게 먹었습니다. 너무 고소해서 참기름도 필요없었어요 .
67,23.04.16.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [특대] 1마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요","내장이 정말 신선하고 살도 달아요~! 
맛있게 잘먹었어요"
68,23.04.16.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [대] 3마리
맛 만족도평범해요신선함적당해요포장꼼꼼해요",저번주문때 남편이 너무맛있다해서 두번째 주문했습니다. 일단 포장은 너무꼼꼼했는데 안에 새까만물에놀라고 게등딱지에 너무많은 동그란벌레가 붙어있어 깜짝놀랐습니다. 다행히 칼로긁어내니 떨어지긴했는데 너무 소름끼치더라구요.. 수율은 80%정도였지만 조금 퍼석하고 살이 잘 안발라졌습니다. 확실히 제철때보단 맛이 조금 덜해서 기대한것보단 조금 아쉬웠습니다! 그래도 남편이 맛있다며 잘먹었습니다ㅎㅎ
69,23.04.15.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [대] 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",배송도 말씀드린 날에 맞춰 와서 덕분에 가족끼리 풍요로운 파티를 할 수 있었습니다~ 정밀 감사합니다. 다음에 대게 살일이 있다면 여기에서 사야겠어요~
70,23.04.15.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [특대] 1마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",배송도 말씀드린 날에 맞춰 와서 덕분에 가족끼리 풍요로운 파티를 할 수 있었습니다~ 정밀 감사합니다. 다음에 대게 살일이 있다면 여기에서 사야겠어요~
71,23.04.15.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [중] 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",배송 품질 모두 만족합니다
72,23.04.15.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (중) 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",대박 맛있게 먹었습니다 감사합니다.^^
73,23.04.15.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (특대) 1마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",상품에 문제가 있었지만 그래도 판매자님이 즉각대응해주시니 소비자로서는 속상한 마음이 풀리네요. 잘팔리는데는 이유가 있나봅니다.
74,23.04.15.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [중] 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",아이들도 잘 발라 먹네요 맛있어여
75,23.04.15.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [대] 3마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",배송빨랐고 수율도좋았어요~~ 맛은 역시나 대게 이름값한다생각됐네요~~ㅋㅋ
76,23.04.15.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [대] 3마리
맛 만족도평범해요신선함적당해요포장적당해요",맛있었어요!! 또 사먹을게요
77,23.04.15.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [대] 3마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",맛있게 잘먹었다고 하셨어요~^^
78,23.04.15.,5,"[100%품질 책임보상제]: [수율보장] 자숙 연지홍게 / 상품선택: (황금장)3kg 6~10미
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",수율 꽉차고 신선하고  맛있어요 많이 파세요~~!!
79,23.04.15.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (특대) 1마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요","저희부부는 입이짧아서
큰거두마리로 맛잇게먹엇어요"
80,23.04.14.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [대] 3마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요","맛있게 잘 먹었습니당!!
또 시토막을 예정입니당"
81,23.04.14.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [대] 5마리
신선함적당해요포장적당해요맛 만족도맛있어요",수율 꽉꽉채워져있어요 대게 5마리 10만원이면 한마리당 2만원인데 가격두 싸고 마싯어옹
82,23.04.14.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [특대] 1마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",맛좋고 굿입니다    ㅎㅎ
83,23.04.14.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [대] 3마리
신선함신선해요포장적당해요맛 만족도맛있어요",맛있게 너무 잘먹었어요~ 부모님께도 시켜두렸어요
84,23.04.14.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [특대] 1마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",너무잘먹어서 또주문하려고 기웃거리고있습니다 한번씩 할인행사했음좋겠어요 지금 수율도 안좋을때인데 ㅋㅋ
85,23.04.14.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (대) 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",싱싱하고 바다의 향을 바로 느껴 좋았어요
86,23.04.13.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (특대) 1마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",기대 이상입니다 한 마리인 줄 알았는데 두 마리이네요 감사합니다
87,23.04.13.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [대] 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요","맛있어요.
잘 먹었어요,"
88,23.04.13.,5,"[100%품질 책임보상제]: [수율보장] 자숙 연지홍게 / 상품선택: (황금장)3kg 6~10미
맛 만족도평범해요신선함적당해요포장적당해요",맛있게 잘먹었어요 ㅎㅎ
89,23.04.13.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (대) 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",어머니 시켜드렸는데 좋다고 하셨어요
90,23.04.13.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [중] 3마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",맛이습니다 신성합니다
91,23.04.13.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [대] 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",대게 신선하고 배송빠르네요 맛있습니다
92,23.04.13.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [대] 3마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요","잘먹었어요.
배송 빠르구 저렴했어요."
93,23.04.12.,5,"[100%품질 책임보상제]: ★오늘의 특가★ / 상품선택: 일품대게 [중] 10마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요","맛있게 잘먹었습니다 
감사합니다"
94,23.04.12.,5,"[100%품질 책임보상제]: ★오늘의 특가★ / 상품선택: 일품대게 [중] 10마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",배송내역이 확인되지 않아 도착예정일에 못 받을까봐 걱정했었는데 다행이 제 날짜에 받아 맛있게 먹었네요
95,23.04.12.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [특대] 1마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",대게는 맛있쥬~넘낭
96,23.04.12.,5,"[100%품질 책임보상제]: [수율보장] 자숙 연지홍게 / 상품선택: (황금장)3kg 6~10미
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",시켜먹을때마다 좋은걸로 보내주셔서 감사합니다~~살도 꽉차있고 신선해서 이번에도 맛있게 먹었어요~ 양이 많아서 몇개 미리 냉동해놨다가 라면 끓여먹었는데 맛있고 몇일더 홍게맛을 볼수있어 좋았어요ㅋㅋ
97,23.04.12.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (특대) 1마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",신선하게 잘포장되어 왔습니다
98,23.04.12.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (중) 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",서비스도 주셨습니다.
99,23.04.12.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (대) 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",맛있게 잘먹었습니다.
100,23.04.11.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [대] 3마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",정말 잘먹었습니다 맛있었어요
101,23.04.11.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [대] 3마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",신선한 게!! 맛있게 잘 먹었습니다.
102,23.04.11.,5,"[100%품질 책임보상제]: ★오늘의 특가★ / 상품선택: 일품대게 [중] 10마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",오자마자 찜 쪄 먹었어요.  아주 맛있어요^^
103,23.04.11.,5,"[100%품질 책임보상제]: [수율보장] 일품대게 / 상품선택: [대] 3마리
신선함신선해요포장적당해요맛 만족도맛있어요",처음 주문했는데 잘 먹을게요.
104,23.04.11.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (대) 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",잘 먹었습니다~^^
105,23.04.11.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (중) 5마리
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",조아요 만족합니다..
106,23.04.11.,5,"[100%품질 책임보상제]: [수율보장] 박달홍게 / 상품선택: (소) 5마리
신선함적당해요포장적당해요맛 만족도맛있어요",양도많고 맛있게잔먹었어용
107,23.04.11.,5,"[100%품질 책임보상제]: [수율보장] 자숙 연지홍게 / 상품선택: (황금장)3kg 6~10미
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",친언니한테 선물했는데 너무맛있었다고 하네요~~재구매할께요~~
108,23.04.10.,5,"[100%품질 책임보상제]: [수율보장] 자숙 연지홍게 / 상품선택: (황금장)3kg 6~10미
신선함신선해요포장꼼꼼해요맛 만족도맛있어요",항상며기서만시켜먹는덕 항상 만족해요
